FileName,Full_Path,Label_0.5,Label_0.8,Speech_prob,Mammal_prob,Silence_prob,Stream_prob,Aircraft_prob,Frog_prob,Cicada_prob,Insect_prob,Rain_prob,Wind_prob,Bird_prob,Owl_prob
GWB05_20250524_103000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB05_20250524_103000.wav,Cicada,None,0.0332,0.0019,0.0359,0.0041,0.023,0.0357,0.6573,0.0028,0.0071,0.0005,0.0545,0.0014
GWB05_20250526_121500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB05_20250526_121500.wav,None,None,0.1545,0.0065,0.131,0.0157,0.0784,0.0333,0.4374,0.0338,0.0384,0.002,0.0771,0.0091
GWB05_20250511_174500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB05_20250511_174500.wav,Cicada,None,0.0789,0.0047,0.0671,0.0141,0.0303,0.0404,0.5714,0.0089,0.0072,0.0013,0.0375,0.0044
GWB05_20250725_154500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB05_20250725_154500.wav,None,None,0.1161,0.0073,0.0493,0.026,0.0198,0.055,0.3824,0.0251,0.0764,0.0046,0.0281,0.0107
GW01_20250626_173000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GW01_20250626_173000.wav,Cicada,None,0.0473,0.0046,0.0428,0.0019,0.012,0.0158,0.5676,0.0015,0.029,0.0002,0.0795,0.0013
GWU02_20250330_074400,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU02_20250330_074400.wav,None,None,0.0768,0.0136,0.0151,0.0362,0.0178,0.0465,0.2904,0.0262,0.1696,0.0078,0.0111,0.0202
GWU02_20250405_123000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU02_20250405_123000.wav,None,None,0.0241,0.0014,0.0075,0.0094,0.0051,0.0417,0.2242,0.0102,0.2002,0.0013,0.0112,0.0122
GWU02_20250529_010000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU02_20250529_010000.wav,None,None,0.0355,0.0073,0.01,0.0328,0.0089,0.0329,0.217,0.0129,0.1468,0.013,0.0118,0.0216
GWU02_20250507_043000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU02_20250507_043000.wav,None,None,0.1999,0.004,0.0394,0.0068,0.0387,0.0269,0.2999,0.033,0.0325,0.0007,0.0775,0.0058
GWU02_20250525_062900,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU02_20250525_062900.wav,None,None,0.0338,0.0031,0.0123,0.0163,0.0097,0.0592,0.1921,0.0111,0.3485,0.0025,0.0102,0.0206
GWU02_20250526_091500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU02_20250526_091500.wav,None,None,0.0301,0.0021,0.0142,0.0142,0.0083,0.042,0.1565,0.0108,0.1693,0.0043,0.0118,0.0157
GWU02_20250507_110000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU02_20250507_110000.wav,None,None,0.1326,0.0081,0.0627,0.0106,0.0298,0.044,0.3686,0.0137,0.1044,0.0015,0.0459,0.0072
GWU02_20250525_131500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU02_20250525_131500.wav,None,None,0.0175,0.0018,0.0096,0.0089,0.0064,0.0291,0.1932,0.008,0.177,0.0022,0.0111,0.0177
GWU02_20250507_143000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU02_20250507_143000.wav,None,None,0.0289,0.0055,0.0085,0.0175,0.0078,0.0425,0.1932,0.0134,0.1917,0.0086,0.0078,0.0172
GWU02_20250529_173000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU02_20250529_173000.wav,None,None,0.0758,0.0083,0.0309,0.033,0.0204,0.0719,0.2617,0.0253,0.1672,0.0083,0.0192,0.0182
GWU02_20250529_180000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU02_20250529_180000.wav,None,None,0.113,0.0073,0.0438,0.0108,0.0218,0.0695,0.475,0.0169,0.0317,0.0012,0.0293,0.0088
GWU02_20250511_210000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU02_20250511_210000.wav,None,None,0.0193,0.0019,0.0146,0.0071,0.0047,0.0326,0.1597,0.0086,0.1242,0.0028,0.0106,0.0107
GWU02_20250524_230000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU02_20250524_230000.wav,None,None,0.0361,0.0026,0.0163,0.0102,0.0098,0.0327,0.213,0.0077,0.1935,0.0012,0.0149,0.0118
GWU02_20250613_151500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU02_20250613_151500.wav,None,None,0.0262,0.0031,0.0109,0.0154,0.0071,0.0406,0.2078,0.0104,0.184,0.0067,0.0102,0.0158
GWU02_20250627_164500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU02_20250627_164500.wav,None,None,0.0556,0.0031,0.0544,0.0122,0.039,0.0208,0.3742,0.0084,0.1027,0.0003,0.0608,0.0042
GWU02_20250609_194500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU02_20250609_194500.wav,None,None,0.0343,0.0024,0.0184,0.0129,0.016,0.027,0.3054,0.011,0.1425,0.001,0.0279,0.01
GWU02_20250616_203000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU02_20250616_203000.wav,None,None,0.1724,0.0151,0.0339,0.1002,0.0443,0.0459,0.3018,0.032,0.1156,0.0074,0.0196,0.0225
GWU02_20250710_004500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU02_20250710_004500.wav,None,None,0.0308,0.0021,0.0125,0.0102,0.0064,0.0438,0.2708,0.011,0.183,0.0017,0.0124,0.0159
GWU02_20250709_024500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU02_20250709_024500.wav,None,None,0.0297,0.0069,0.0112,0.0186,0.0075,0.0232,0.2021,0.015,0.1277,0.0072,0.0105,0.017
GWU02_20250710_052900,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU02_20250710_052900.wav,None,None,0.0248,0.0032,0.0092,0.0136,0.0059,0.0543,0.1838,0.0203,0.1697,0.0042,0.0094,0.0164
GWU02_20250710_062900,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU02_20250710_062900.wav,None,None,0.0425,0.003,0.0114,0.0124,0.0077,0.0657,0.2554,0.0134,0.182,0.0027,0.0133,0.0115
GWU02_20250710_081500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU02_20250710_081500.wav,None,None,0.0367,0.0041,0.0401,0.0106,0.0167,0.0609,0.4448,0.0121,0.1072,0.0008,0.0321,0.0124
GWU02_20250726_114500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWU02_20250726_114500.wav,Cicada,None,0.2174,0.0059,0.0902,0.0278,0.0351,0.082,0.5249,0.1136,0.0709,0.0045,0.0313,0.0184
GWU02_20250706_154500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU02_20250706_154500.wav,None,None,0.093,0.0059,0.0242,0.0608,0.0281,0.0671,0.3523,0.0221,0.1488,0.0047,0.0173,0.0179
GWU02_20250721_171500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWU02_20250721_171500.wav,None,None,0.0272,0.0033,0.0123,0.0123,0.0084,0.0339,0.2023,0.0062,0.3407,0.0024,0.0147,0.0167
GWU02_20250728_181500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWU02_20250728_181500.wav,None,None,0.0378,0.0052,0.0368,0.0124,0.0087,0.078,0.3745,0.0327,0.2643,0.0033,0.0113,0.0228
GWU02_20250709_214500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU02_20250709_214500.wav,None,None,0.1555,0.0079,0.06,0.0188,0.0437,0.0751,0.4497,0.0362,0.1294,0.002,0.038,0.0171
GWU04_20250207_050000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWU04_20250207_050000.wav,None,None,0.0558,0.0026,0.0174,0.0092,0.0217,0.0389,0.2888,0.0116,0.1405,0.0008,0.0217,0.0109
GWU04_20250212_072900,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWU04_20250212_072900.wav,None,None,0.0211,0.002,0.0073,0.0059,0.0062,0.035,0.1528,0.0169,0.1401,0.0015,0.0116,0.0127
GWU04_20250305_054500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWU04_20250305_054500.wav,None,None,0.0292,0.0037,0.0095,0.0125,0.0067,0.0316,0.153,0.0165,0.1325,0.0078,0.0079,0.0146
GWU04_20250305_060000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWU04_20250305_060000.wav,None,None,0.0499,0.008,0.0101,0.0242,0.0087,0.0297,0.1966,0.0217,0.1087,0.009,0.0092,0.0148
GWU04_20250330_090000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU04_20250330_090000.wav,None,None,0.096,0.0038,0.0381,0.0252,0.0243,0.0715,0.2468,0.0475,0.1664,0.0021,0.0205,0.0116
GWU04_20250317_123000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWU04_20250317_123000.wav,None,None,0.0864,0.0046,0.0574,0.0292,0.0245,0.0614,0.3647,0.0459,0.1207,0.0041,0.0282,0.0188
GWU04_20250330_154500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU04_20250330_154500.wav,None,None,0.1096,0.004,0.0683,0.0098,0.0514,0.0191,0.4023,0.0114,0.0832,0.0008,0.0551,0.0036
GWU04_20250406_054500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU04_20250406_054500.wav,None,None,0.0448,0.002,0.0177,0.0062,0.0114,0.0436,0.248,0.0066,0.2412,0.001,0.028,0.008
GWU04_20250406_064500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU04_20250406_064500.wav,None,None,0.0573,0.005,0.0626,0.0088,0.0346,0.017,0.4052,0.0033,0.1215,0.0003,0.0557,0.0019
GWU04_20250428_133000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU04_20250428_133000.wav,None,None,0.0182,0.0014,0.0091,0.0084,0.0058,0.0436,0.2085,0.0116,0.1823,0.0019,0.0101,0.0141
GWU04_20250507_064400,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU04_20250507_064400.wav,None,None,0.0192,0.0015,0.007,0.0077,0.0044,0.0385,0.1164,0.0117,0.1373,0.006,0.0075,0.0149
GWU04_20250525_093000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU04_20250525_093000.wav,None,None,0.025,0.0019,0.0141,0.012,0.0058,0.0314,0.1677,0.0116,0.0798,0.0034,0.011,0.0108
GWU05_20250207_030000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWU05_20250207_030000.wav,Cicada,None,0.0307,0.0056,0.0198,0.0023,0.016,0.0061,0.729,0.0013,0.1169,0.0001,0.0333,0.0006
GWU05_20250305_031500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWU05_20250305_031500.wav,None,None,0.178,0.0049,0.0877,0.0166,0.0702,0.0478,0.2415,0.0254,0.0476,0.0021,0.0431,0.0095
GWU05_20250315_053000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWU05_20250315_053000.wav,None,None,0.2337,0.0046,0.083,0.0081,0.0633,0.0236,0.4489,0.0232,0.0583,0.0021,0.0485,0.0063
GWU05_20250306_062900,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWU05_20250306_062900.wav,None,None,0.0277,0.0016,0.0056,0.0212,0.0059,0.0396,0.0874,0.0159,0.178,0.0084,0.0067,0.0129
GWU05_20250317_091500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWU05_20250317_091500.wav,None,None,0.1521,0.0033,0.0676,0.007,0.0362,0.0166,0.419,0.0091,0.0393,0.001,0.0541,0.0029
GWU05_20250315_114500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWU05_20250315_114500.wav,None,None,0.0776,0.003,0.0685,0.0033,0.0261,0.0137,0.4161,0.0028,0.0615,0.0005,0.0679,0.0021
GWU05_20250331_120000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWU05_20250331_120000.wav,Cicada,None,0.3323,0.0063,0.1064,0.0126,0.0961,0.0177,0.5394,0.0304,0.0988,0.0029,0.0722,0.0046
GWU05_20250413_011500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWU05_20250413_011500.wav,None,None,0.0358,0.0021,0.0257,0.0041,0.017,0.0299,0.3917,0.0038,0.0786,0.0004,0.0368,0.0032
GWU05_20250401_023000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU05_20250401_023000.wav,None,None,0.0604,0.0028,0.0349,0.0045,0.0204,0.0097,0.2917,0.0035,0.0638,0.0004,0.08,0.0012
GWU05_20250401_041500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU05_20250401_041500.wav,None,None,0.1237,0.0059,0.0677,0.0085,0.0427,0.016,0.4049,0.0102,0.1124,0.0005,0.0697,0.0033
GW03_20250127_001500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GW03_20250127_001500.wav,Speech,None,0.6682,0.0024,0.0331,0.0064,0.0328,0.0084,0.3499,0.1003,0.0396,0.0001,0.0378,0.0013
GW03_20250126_193000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GW03_20250126_193000.wav,None,None,0.0346,0.0039,0.0384,0.0075,0.0283,0.0115,0.4748,0.003,0.116,0.0003,0.0335,0.0018
GW03_20250131_204500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GW03_20250131_204500.wav,None,None,0.0442,0.0026,0.0483,0.0065,0.0316,0.0119,0.417,0.0039,0.1102,0.0003,0.0765,0.0026
GW03_20250126_233000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GW03_20250126_233000.wav,None,None,0.0562,0.0036,0.0663,0.0093,0.0309,0.011,0.488,0.0064,0.0395,0.0003,0.0407,0.0019
GW03_20250406_151500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GW03_20250406_151500.wav,Cicada,None,0.0333,0.0046,0.0427,0.0144,0.0224,0.0084,0.6905,0.0024,0.076,0.0002,0.0296,0.0009
GW03_20250525_004500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GW03_20250525_004500.wav,Cicada,None,0.0554,0.0043,0.0504,0.0072,0.032,0.0262,0.5115,0.0093,0.0789,0.0009,0.0463,0.0072
GW03_20250507_024500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GW03_20250507_024500.wav,Cicada,None,0.0499,0.0033,0.0444,0.01,0.0319,0.0135,0.5672,0.0025,0.0837,0.0002,0.0458,0.002
GW03_20250525_140000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GW03_20250525_140000.wav,Cicada,None,0.0609,0.0054,0.0521,0.0106,0.0316,0.0537,0.5222,0.01,0.0464,0.0006,0.0507,0.0063
GW03_20250506_211500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GW03_20250506_211500.wav,None,None,0.039,0.0049,0.0402,0.0145,0.0194,0.0373,0.4555,0.01,0.092,0.0007,0.049,0.0048
GW03_20250604_231500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GW03_20250604_231500.wav,Cicada,None,0.0683,0.0029,0.0203,0.01,0.033,0.0363,0.7377,0.0261,0.0298,0.0003,0.015,0.0021
GW03_20250704_201500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GW03_20250704_201500.wav,Cicada,None,0.0683,0.0046,0.0183,0.0095,0.0568,0.0389,0.617,0.0117,0.0671,0.0001,0.0445,0.0005
GWB02_20250102_030000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB02_20250102_030000.wav,Cicada,None,0.0728,0.002,0.0221,0.0056,0.0204,0.0071,0.5484,0.003,0.0726,0.0002,0.0365,0.0018
GWB02_20250115_044500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWB02_20250115_044500.wav,None,None,0.0602,0.0029,0.0366,0.0071,0.0189,0.0189,0.4326,0.0039,0.0364,0.0005,0.0481,0.0019
GWB02_20250101_151500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB02_20250101_151500.wav,Cicada,None,0.1594,0.0041,0.0689,0.0087,0.0145,0.0119,0.5116,0.0043,0.049,0.0003,0.0637,0.0021
GWB02_20250428_094500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB02_20250428_094500.wav,Cicada,None,0.0804,0.0013,0.0317,0.0032,0.0066,0.0044,0.5561,0.003,0.1079,0.0001,0.0331,0.0007
GWB02_20250525_091500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB02_20250525_091500.wav,None,None,0.0776,0.0022,0.0258,0.006,0.0119,0.0181,0.46,0.0033,0.0566,0.0003,0.0277,0.0029
GWB02_20250529_103000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB02_20250529_103000.wav,Cicada,None,0.0978,0.0023,0.0268,0.004,0.0159,0.0101,0.5268,0.0036,0.0316,0.0006,0.0355,0.0013
GWB02_20250507_121500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB02_20250507_121500.wav,Cicada,None,0.0881,0.0029,0.0271,0.0052,0.0199,0.0205,0.5198,0.0054,0.0512,0.0005,0.0484,0.0029
GWB02_20250507_171500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB02_20250507_171500.wav,Cicada,None,0.095,0.0023,0.0323,0.0078,0.0125,0.0057,0.6207,0.0054,0.091,0.0007,0.0442,0.001
GWB02_20250613_144500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB02_20250613_144500.wav,None,None,0.0619,0.0028,0.0241,0.0058,0.0173,0.0185,0.3839,0.0037,0.0934,0.0004,0.0298,0.0041
GWB02_20250726_034500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB02_20250726_034500.wav,None,None,0.0754,0.0025,0.0267,0.003,0.0142,0.0139,0.4923,0.0062,0.0367,0.0001,0.0431,0.0017
GWB02_20250726_063000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB02_20250726_063000.wav,Cicada,None,0.0513,0.0034,0.0383,0.0028,0.005,0.0102,0.5999,0.0079,0.0489,0.0002,0.0895,0.0008
GWB02_20250726_094500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB02_20250726_094500.wav,Cicada,None,0.0451,0.0023,0.0196,0.0041,0.0109,0.0146,0.7185,0.0066,0.0148,0.0004,0.0989,0.0007
GWB02_20250711_170000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB02_20250711_170000.wav,None,None,0.0545,0.0022,0.0159,0.0018,0.01,0.0147,0.3441,0.0037,0.0633,0.0003,0.0435,0.002
GWB03_20250115_031500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWB03_20250115_031500.wav,None,None,0.1093,0.0026,0.0764,0.0086,0.0499,0.0151,0.3657,0.0062,0.1248,0.0005,0.0488,0.0029
GWB03_20250119_044500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWB03_20250119_044500.wav,None,None,0.037,0.0013,0.0351,0.003,0.009,0.0145,0.2554,0.0027,0.0368,0.0002,0.026,0.0021
GWB03_20250102_060000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB03_20250102_060000.wav,None,None,0.0809,0.0027,0.0658,0.0081,0.0277,0.0119,0.2383,0.008,0.0842,0.0013,0.0525,0.0026
GWB03_20250213_043000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWB03_20250213_043000.wav,None,None,0.0331,0.0016,0.042,0.0034,0.0092,0.0099,0.4043,0.0032,0.0602,0.0002,0.0355,0.0015
GWB03_20250305_014500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB03_20250305_014500.wav,None,None,0.0348,0.002,0.0636,0.0031,0.0131,0.0097,0.4111,0.0037,0.0695,0.0002,0.0519,0.0007
GWB03_20250308_054500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB03_20250308_054500.wav,None,None,0.1653,0.0059,0.0921,0.0114,0.0787,0.0262,0.2785,0.0174,0.15,0.0011,0.0705,0.0058
GWB03_20250529_054500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB03_20250529_054500.wav,None,None,0.0376,0.0016,0.0206,0.0026,0.0082,0.0154,0.4457,0.0031,0.0469,0.0003,0.0373,0.0024
GWB03_20250510_104500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB03_20250510_104500.wav,Cicada,None,0.0521,0.004,0.079,0.0033,0.0312,0.0061,0.6746,0.0019,0.0503,0.0003,0.0471,0.0015
GWB03_20250510_141500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB03_20250510_141500.wav,None,None,0.0646,0.0023,0.031,0.0059,0.0138,0.0233,0.3079,0.0088,0.1131,0.0004,0.0254,0.0049
GWB03_20250525_163000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB03_20250525_163000.wav,None,None,0.2641,0.0019,0.0406,0.0032,0.0306,0.0178,0.2429,0.0312,0.0529,0.0004,0.097,0.002
GWB03_20250624_143000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB03_20250624_143000.wav,None,None,0.0243,0.0023,0.0639,0.0043,0.0147,0.0075,0.3291,0.0023,0.0204,0.0002,0.0689,0.0006
GWB03_20250709_160000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB03_20250709_160000.wav,None,None,0.0394,0.0014,0.0098,0.0037,0.0065,0.014,0.3729,0.0032,0.0716,0.0006,0.017,0.0046
GWB07_20250511_161500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB07_20250511_161500.wav,None,None,0.0735,0.0067,0.0958,0.0233,0.0384,0.0738,0.4987,0.0274,0.0188,0.0026,0.0698,0.0113
GWB07_20250710_091500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB07_20250710_091500.wav,Cicada,None,0.0405,0.0019,0.0891,0.0032,0.0121,0.0152,0.6019,0.0035,0.0392,0.0003,0.1196,0.0017
GWB07_20250717_154500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB07_20250717_154500.wav,Cicada,None,0.0766,0.0016,0.0192,0.0054,0.0117,0.0548,0.7449,0.1719,0.0015,0.0015,0.0607,0.0081
GWB07_20250721_160000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB07_20250721_160000.wav,Cicada,None,0.0262,0.0011,0.0085,0.0032,0.0038,0.0151,0.6655,0.0012,0.0134,0.0006,0.0253,0.002
GWU04_20250127_011500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWU04_20250127_011500.wav,None,None,0.0438,0.0039,0.0549,0.0047,0.0347,0.0087,0.3908,0.0023,0.086,0.0002,0.062,0.0015
GWU04_20250131_171500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWU04_20250131_171500.wav,None,None,0.0578,0.0047,0.0708,0.0041,0.056,0.0151,0.2896,0.0048,0.0694,0.0002,0.0716,0.0013
GWU04_20250101_180000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWU04_20250101_180000.wav,None,None,0.0894,0.0027,0.0352,0.0066,0.0204,0.0395,0.324,0.0135,0.0903,0.0004,0.0427,0.0073
GWU04_20250101_203000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWU04_20250101_203000.wav,None,None,0.0471,0.0022,0.0514,0.0061,0.039,0.0252,0.2747,0.0087,0.1093,0.0003,0.0639,0.0091
GWU04_20250126_233000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWU04_20250126_233000.wav,None,None,0.0333,0.0034,0.0596,0.0047,0.0636,0.0139,0.3023,0.0043,0.0813,0.0002,0.055,0.0016
GWU04_20250201_201500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWU04_20250201_201500.wav,None,None,0.0452,0.0037,0.0476,0.0024,0.0263,0.0098,0.2924,0.0044,0.0511,0.0004,0.0956,0.0012
GW03_20250313_120000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GW03_20250313_120000.wav,None,None,0.0841,0.0072,0.0276,0.0238,0.0207,0.096,0.2853,0.0244,0.115,0.0069,0.0219,0.0137
GW03_20250611_150000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GW03_20250611_150000.wav,Cicada,None,0.1346,0.0071,0.0745,0.0136,0.0298,0.161,0.5299,0.0776,0.0333,0.0015,0.0362,0.0267
